Classifier,Accuracy,TN,FP,FN,TP,Precision,Recall,F1,MSE
AdaBoostClassifier,0.9165931885815055,96083,11064,4071,70242,0.8639214818094606,0.9452181987000928,0.9027432382935245,0.08340681141849443
BaggingClassifier,0.9120797972004849,97898,9249,6705,67608,0.8796596276201257,0.9097735254935206,0.8944631871403056,0.08792020279951504
